Seq,source,title,tags,apply_space,apply_style,apply_cost,output_text
25000,weak,"안양 박달동 대림한숲타운아파트 25평, 아름답고 깨끗한 화이트로 완성한 신혼집","3연동중문, 초슬림중문, 모루유리, 현관가벽, abs도어, 유광화이트, 화이트주방, 자주방, 그레이판넬, 사각싱크볼, 슬림등, 젠다이, 연그레이타일, 거울장, 포세린타일","spa_0001, spa_0010, spa_0007, spa_0011",sty_0002,,"3연동중문, 초슬림중문, 모루유리, 현관가벽, abs도어, 유광화이트, 화이트주방, 자주방를 중심으로 sty_0002 톤을 유지하며, 동선/수납을 고려해 spa_0001, spa_0010, spa_0007, spa_0011 위주로 구성한다."
25002,weak,차분한 화이트 인테리어,"3연동중문, 밀란슬림3연동중문, 네이비중문, 망입유리, 현관장, 거울수납장, 선반, 샤워파티션, 벽선반, 그레이타일, 붙박이장, 베이지붙박이장, 수납장, 그레이벽지, 자주방, 화이트주방, 무드베이지, 밀란무드베이지, 한샘주방, LED조명, 매입등, 간접등, 터닝도어, 거실확장","spa_0008, spa_0001, spa_0009, spa_0010, spa_0007, spa_0004, spa_0011",sty_0002,,"3연동중문, 밀란슬림3연동중문, 네이비중문, 망입유리, 현관장, 거울수납장, 선반, 샤워파티션를 중심으로 sty_0002 톤을 유지하며, 동선/수납을 고려해 spa_0008, spa_0001, spa_0009, spa_0010 위주로 구성한다."
25003,weak,"인천 송도동 푸르지오월드마크 47평, 고급진 질감이 느껴지는 모던 인테리어","우물천장, 아트월, 모던거실, 등박스, 이노실링, 단내림, 폴리싱타일, 주방중문, 프리미엄중문, 슬라이딩중문, 매입등, 브론즈유리, 키친바흐, 연그레이주방, 키친판넬, 카라라화이트, 냉장고장, 프리미엄주방, 사각싱크볼, 팬던트조명","spa_0001, spa_0009, spa_0010, spa_0004",sty_0002,,"우물천장, 아트월, 모던거실, 등박스, 이노실링, 단내림, 폴리싱타일, 주방중문를 중심으로 sty_0002 톤을 유지하며, 동선/수납을 고려해 spa_0001, spa_0009, spa_0010, spa_0004 위주로 구성한다."
25004,weak,헤링본 패턴으로 포인트를 준 모던 인테리어,"3연동중문, 현관가벽, 행잉형현관장, 은경도어, 테라조타일, 한샘플랫화이트, 자주방, 냉장고장, 펜던트조명, 한샘싱크대, 밀란100, 플랫화이트, 플랫그레이, 밀란모노시티, 한샘욕실인테리어, 휴판넬, 휴플로어, 모노톤안방욕실, 안방파티션, 벽등, 슬림LED방등, 그레이벽지, 드레스룸, 시스템에어컨, 등박스, 간접조명, 우물천장, 아트월, 터닝도어, 헤링본패턴, 거실확장, LED거실조명, 월플러스, 한샘바스, 한샘콘크리트, 골드수전, 은경슬라이딩장, 욕실선반, 욕조","spa_0008, spa_0001, spa_0009, spa_0006, spa_0010, spa_0003, spa_0005, spa_0007, spa_0004, spa_0011",sty_0002,,"3연동중문, 현관가벽, 행잉형현관장, 은경도어, 테라조타일, 한샘플랫화이트, 자주방, 냉장고장를 중심으로 sty_0002 톤을 유지하며, 동선/수납을 고려해 spa_0008, spa_0001, spa_0009, spa_0006 위주로 구성한다."
25005,weak,"수원 조원동 한일타운아파트 33평, 내추럴 인테리어에 클래식 한 스푼!","3연동중문, 밀란, 가벽, 터닝도어, 자주방, 로엔화이트, 클래식주방, 엔틱가구, 레더베이지, 붙박이장, 안방수납, 슬림LED, 우드프레임, 젠다이, 휴판넬, 바스, 욕실거울, 월플러스, 파티션, 라이트그레이, 간접조명, 매입등","spa_0008, spa_0001, spa_0009, spa_0010, spa_0007, spa_0004, spa_0011",sty_0001,,"3연동중문, 밀란, 가벽, 터닝도어, 자주방, 로엔화이트, 클래식주방, 엔틱가구를 중심으로 sty_0001 톤을 유지하며, 동선/수납을 고려해 spa_0008, spa_0001, spa_0009, spa_0010 위주로 구성한다."
25006,weak,실용적인 수납이 돋보이는 인테리어,"13자붙박이장, 화이트붙박이장, 에어드레서장, 대용량수납, 우물천장, 자주방, 딥블랙주방, 키친판넬, 카라라화이트, 블랙도어, 매입등","spa_0009, spa_0010, spa_0003, spa_0007",sty_0002,,"13자붙박이장, 화이트붙박이장, 에어드레서장, 대용량수납, 우물천장, 자주방, 딥블랙주방, 키친판넬를 중심으로 sty_0002 톤을 유지하며, 동선/수납을 고려해 spa_0009, spa_0010, spa_0003, spa_0007 위주로 구성한다."
25007,weak,"부천시 송내동 중동역2차푸르지오 25평, 화이트 그레이 톤의 말끔한 하우스로 변신","매트화이트, 붙박이장거울, abs도어, 화이트도어, 빌트인현관장, 빌트인장식장, 자주방, 그레이주방, 플랫그레이, 모자이크타일, 사각싱크볼, 우물천장, 슬림등, 매입등, 간접조명, 그레이벽지, 카고모카, 휴플로어, 휴판넬, 거울장, 한샘도기","spa_0008, spa_0001, spa_0009, spa_0010, spa_0007, spa_0011",sty_0002,,"매트화이트, 붙박이장거울, abs도어, 화이트도어, 빌트인현관장, 빌트인장식장, 자주방, 그레이주방를 중심으로 sty_0002 톤을 유지하며, 동선/수납을 고려해 spa_0008, spa_0001, spa_0009, spa_0010 위주로 구성한다."
25008,weak,그린 포인트로 청량한 우리집,"11자주방, 아일랜드, 그레이스포레스트, 그레이스화이트, 카라라타일, 라인조명, 그린도어, 현관장, 벤치장, 거울도어, 폴리싱타일, 매트화이트, 붙박이장, 수납장, 상부장, 빌트인화장대, 커튼박스, 이노실링, 매입등, LED조명, 9mm몰딩, 9mm문선, 투톤타일, 그레이타일, 거울수납장, 욕조, 젠다이","spa_0008, spa_0001, spa_0009, spa_0010, spa_0005, spa_0007, spa_0004, spa_0011",sty_0002,,"11자주방, 아일랜드, 그레이스포레스트, 그레이스화이트, 카라라타일, 라인조명, 그린도어, 현관장를 중심으로 sty_0002 톤을 유지하며, 동선/수납을 고려해 spa_0008, spa_0001, spa_0009, spa_0010 위주로 구성한다."
25010,weak,"시흥시 은행동 대우아파트 50평, 편리하고 쾌적한 공간 연출","자주방, 화이트주방, 그레이판넬, 주방등, 사각싱크볼, 슬라이딩중문, 프리미엄중문, 화이트현관장, 행잉형현관장, 포세린타일, 테라조판넬, 휴플로어, 카고그레이, 원형거울, LED거울, 내추럴상부장, 젠다이","spa_0008, spa_0001, spa_0010, spa_0007, spa_0004, spa_0011",sty_0002,,"자주방, 화이트주방, 그레이판넬, 주방등, 사각싱크볼, 슬라이딩중문, 프리미엄중문, 화이트현관장를 중심으로 sty_0002 톤을 유지하며, 동선/수납을 고려해 spa_0008, spa_0001, spa_0010, spa_0007 위주로 구성한다."
25016,paired,"입주예정 롯데캐슬리버파크시그니처 131B, 커피 한 잔 곁들일 수 있는 서재 공간!","6인식탁, 라인펜던트조명, 플랜테리어, 플라타거실AV장, 아이디S, 학생책상, 한샘조이S, 수납침대, 카모매트리스, 유로606시에나침대, 포시즌매트리스, 바흐레더붙박이장, 스타일러장, 협탁, 플렉스Z, 클로즈침대SS, 노뜨매트리스, 하부책장, 한샘플렉스Z, 서재, 홈카페, 컴퓨터책상, 카페장, 한샘플랫책장, MVME, 고다, MVME고다, 리클라이너소파, 소파테이블, 거실러그, 2단수납장","spa_0008, spa_0001, spa_0009, spa_0006, spa_0010, spa_0005, spa_9999",sty_0001,cos_0003,우리집 거실을 마치 휴양지에 온것과 같이! 따사로운 햇볕과 한강뷰를 한껏 즐길 수 있는 거실 공간에 리클라이너 기능이 있는 힐링 소파 로 꾸며 보는거 어떠실까요~? - 스타일러를 사용하시는 분들은 이렇게 붙박이장과 혼용하실 수 있습니다! - 자녀방1 은 초등학교 고학년부터 중학생 정도 되시는 자녀분들 위한 깔끔하면서 따뜻한 디자인 으로 잡아드렸습니다! - 자녀방2 의 경우 자녀방1 과는 다르게 화이트 오크 를 포인트로 구성해 봤습니다! 고등학생 자녀 를 두신 분들은 플렉스 Z 모델로 아이가 원하는 형태를 레고처럼 조립 해 보세요!
25018,paired,"영등포구 문래공원한신 24평, 신혼부부가 강력 추천한 홈 바 인테리어","마블스퀘어, 강마루, 매트화이트붙박이장, 매트화이트코너붙박이장, 키친판넬, 홈바, 라운드우물천장, TV벽, 아치게이트, 간접조명, 템바보드, 홈바인테리어, 11자주방, 카페형주방, 루버, 아늑한, 은은한, 다운라이트, mr조명, 엔드파우더장, 조적파티션, 한샘윈도우, 무드베이지, 매트화이트, 붙박이장, 코너붙박이장, 현관장, 슬라이딩붙박이장","spa_0008, spa_0001, spa_0009, spa_0010, spa_0002, spa_0003, spa_0007, spa_9999",sty_0002,cos_0008,"현관에는 한샘 밀란 초슬림 3연동 중문이 설치되어 있습니다. 유리를 잡아주는 22mm의 프레임 두께는 너무 얇지도 두껍지도 않은 완벽한 두께입니다. 손잡이가 없는 깔끔한 핸들리스 디자인과 강한 내구성을 지닌 알루미늄 도어프레임은 사용할 수록 만족스러운 고급 하드웨어 입니다. - TV 벽에는 한샘 와이드인테리어월(페블그레이)를 시공했습니다. 폭 900mm 의 넓직한 벽 판넬이며 합리적인 금액으로 타일이나 대리석을 대신합니다. 디자인이나 유지관리면에서 타 자재들에 뒤지지 않습니다. - 바닥은 한샘의 신제품인 마블스퀘어 강마루를 시공했습니다. 기존 강마루와는 다르게 1 : 2 비율의 와이드한 규격과 리얼한 석재 질감을 구현한 마루인지라 차갑고, 딱딱한 느낌의 석재 타일을 대체 할 수 있습니다. 아래는 마블스퀘어 강마루에 대한 내용입니다. - 주방 20평 2베이 구조의 가장 이슈인 주방입니다. 늘 이 구조의 주방은 고민이 많아 여러안 들을 준비 해놓는데 이 현장은 마침 제가 자주 추천드리는 홈 바 구성을 말씀 해주셔서 설계를 해드렸습니다. 설계 해드린 구조에 대해서 매우 흡족해 하셨으며 구조면 구조 사용성이면 사용성에서 어느 하나 빠지지 않는 게 너무 마음에 든다고 하셨습니다. - 바 구성을 위해 세운 가벽에는 한샘 미가루버를 시공해서 현관을 드나드는 길에 눈이 즐거우시게끔 포인트를 만들어 드렸으며 그 위에는 유리 파티션을 세워 안에 있는 분이 정말 바에 있는 듯한 느낌이 드실 수 있도록 했습니다. - 주방 제품은 저희 한샘의 밀란 100_무드베이지 제품입니다. 따뜻한 컬러감과 매트한 느낌은 호불호의 영역에 있지 않고 보는이로 하여금 제품 선택의 고민을 없애 줍니다. 그만큼 무난하고 또 이걸 상쇄시킬만큼 깔끔하고 예쁜 제품입니다. 주방 벽은 타일이 아닌 한샘의 키친 판넬 제품입니다. 23년 6월에 신제품이 출시되었고 당 현장에 시공된 제품은 로프트(엠보) 제품입니다. 아래 제품 설명입니다. - 입구 우방 입구 우측 방에 조성된 드레스룸 입구입니다. 아치게이트를 조성하고 제가 즐겨쓰는 한샘 인테리어필름(HS704)를 시공했습니다. 이 현장의 아늑하고 따뜻한 분위기에서 크게 튀지 않게, 그렇지만 묵직한 존재감을 내어주는 디자인입니다. - 정면에서 보이는 엔드수납장(책이 꽂혀있는 수납장)은 넉넉치 않은 공간에서 유용하게 공간을 활용할 수 있는 비장의 무기이자 포인트입니다. - 의자에 앉았을 때 보이는 장면인데 꽤 근사한 장면을 연출합니다. - 한샘의 스테디셀러 밀란 매트화이트 붙박이장 입니다. 자 구성을 원하셔서 코너장과 연결 설계 해드렸습니다. - 안방 입구에 슬라이딩 붙박이장을 설계해서 침대와 간섭이 없도록 했고 여기는 엔드 파우더장을 연결 설계해서 공간과 사용성을 모두 고려했습니다. 공간을 잘 활용한 엔드 파우더장은 외출 시 용모단정함을 완성시키는데 큰 역할을 합니다. - 슬라이딩 붙박이장 또한 좁은 공간에서 다른 가구와의 간섭을 피할 수 있는 아주 유용한 제품입니다. 침대는 당연히 놓아야 하는데 공간이 용이치 않다면 스윙형 도어가 아닌 슬라이딩 도어형 붙박이장을 추천해드립니다. - 공용 욕실 욕실은 고객님께서 호텔 느낌이 났으면 좋겠다고 하셨습니다. 샤워부에 유리 파티션이나 부스 대신 조적 파티션을 세우고 여기에 한샘바스 휴판넬을 감아 시공했습니다. 판넬은 C.C 샌드스톤베이지 2 이며, 바닥은 한샘바스의 휴 플로어 제품이고 테라조 화이트입니다. - 보시다시피 일반적인 유리 파티션이 아닌 벽돌로 쌓아놓고 한샘바스 휴판넬로 마감 시킨 샤워 파티션입니다. 여기에 벽돌의 깊이를 이용해서 샴푸 등의 샤워에 필요한 제품들을 간단하게 올려놓을 수 있도록 설계 했으며 여기에 간접 조명까지 더해주어 완벽한 호텔 느낌의 욕실을 완성 시켰습니다. - LED 조명이 은은히 흘러 나오는 거울과 순백의 상부장이 아주 좋은 궁합을 보이고 있습니다."
25035,paired,"입주예정 레이카운티 114A, 초등 자녀가 있는 집의 안정적인 인테리어","노아붙박이장, 바흐드레스룸, 시스템행거, 아일랜드서랍장, 바흐겐트소파, 파사드거실장, 소파테이블, 암막커튼, 월플러스, 연제레이카운티84A타입, 유로505, 부티크패밀리침대, 템바보드, 침실파우더장, 멀티패널, 한샘코티, 침대프레임, 패브릭침대가드, 유아책상","spa_0001, spa_0009, spa_0006, spa_0003, spa_9999",sty_0004,cos_0004,먼저 거실 공간입니다. 3인 1인용 소파로 적지 않은 거실 공간을 미니멀 하면서 꽉 차게 보이도록 만들어 보았습니다 - 안방은 12자 (360cm) 공간이 나와서 SS 침대2개를 설치하여 침대를 넓게 쓰고 싶으신 분들을 위한 호텔형 침대 구성으로 준비해보았습니다 안방에 붙박이장을 설치하실 예정이신 분들이라면 붙박이장 설치 후 반대 벽면에 KK 사이즈의 침대까지 설치가능하니 참고하세요 :) - 곧 초등학교에 입학하는 왕자님방을 만들어보았어요 자녀방은 11자 배치 로 가장 안정감 있는 공식적인 배치로 제안해드려요 - 레이카운티 84A타입은 안방의 붙박이장을 미설치시 수납공간이 없으셔서 난감하실 거에요 고민하지 마시고 대피실이 있는 공간을 드레스룸으로 활용하시는걸 추천드립니다
25036,paired,"입주예정 수원센트럴아이파크자이112A, 모던 프렌치 감성을 담은 4인 가정 집 완성","로아드레스룸, 노아붙박이장, 노출서랍장, 슬림화장대, 토브패브릭소파, 소파스툴, 카페장, 티테이블, 아론디거실장, 학생방, 조이S, 조명침대, 공부책상, 원형러그, 커튼, 한샘아이디S, 멀티수납침대SS, 카모매트리스, 학생책상, 암막블라인드, 한샘유닛서재, 하부책장, 장식책장, 컴퓨터책상, 한샘유로604, 프렌치침대프레임, 포시즌매트리스, 협탁","spa_0001, spa_0009, spa_0006, spa_0003, spa_0005, spa_9999",sty_0002,cos_0004,언밸런스한 비례감 과 낮은 높이의 모듈 소파 로 완성한 개방감 있는 거실 공간 - 화사 하고 고급 스러운 뉴트럴 화이트 색상과 프렌치 한 루버 디자인 - 공간을 아늑하게 만드는 완만한 곡선 디자인과 특별하고 개성 있는 실루엣의 소파 - 파리 감성 을 담은 윙헤드 디자인의 프레임과 고급스러운 골드 포인트 손잡이 붙박이장으로 완성한 프렌치 모던 스타일 - 스마트 학습 도 문제없는 멀티 기능 책상으로 완성한 초등 자녀방 - 독서실 책상 으로 집중력 과 창의력 을 요할 때마다 학습 공간을 바꿔서! - 프렌치 로망을 완성해 줄 감성적인 디자인의 골드 포인트 드레스룸
